Genotype,Animal_ID,Test_Number,genotype,age,L_vs_R,Drag_step_number_(out_of_10),Max_speed,Shoulder_sh,Shoulder_rho,Shoulder_L,Shoulder_v,Iliac_Crest_L,Knee_sh,Knee_v,Elbow_Angle_Ravg,Elbow_Angle_min,Elbow_Angle_Rmin,Hip_Angle_Ravg,Hip_Angle_Max,Hip_Angle_std,Hip_Angle_Rmax,Ankle_Angle_std,Angle_Rmin,Angle_Ravg,wrist_step_length,wrist_step_height,wrist_trajectory_length,wrist_velocity_mean,wrist_velocity_std,elbow_step_length,elbow_step_height,elbow_trajectory_length,elbow_velocity_mean,elbow_velocity_std,shoulder_step_length,shoulder_velocity_std,thoracic_spine_step_length,thoracic_spine_step_height,thoracic_spine_trajectory_length,thoracic_spine_velocity_mean,thoracic_spine_velocity_std,iliac_crest_step_length,iliac_crest_step_height,iliac_crest_velocity_mean,iliac_crestt_velocity_std,hip_step_length,hip_step_height,hip_trajectory_length,hip_velocity_mean,hip_velocity_std,knee_step_length,knee_trajectory_length,knee_velocity_std,ankle_step_length,ankle_step_height,ankle_trajectory_length,ankle_velocity_mean,ankle_velocity_std,foot_step_length,foot_step_height,foot_trajectory_length,foot_velocity_mean,foot_velocity_std,elbow_angle_max,elbow_angle_mean,elbow_angle_std,elbow_anuglar_velocity_mean,elbow_angular_velocity_std,shoulder_angle_max,shoulder_angle_min,shoulder_angle_mean,shoulder_angle_std,shoulder_anuglar_velocity_mean,shoulder_angular_velocity_std,hip_angle_min,hip_angle_mean,hip_anuglar_velocity_mean,hip_angular_velocity_std,kne_angle_max,knee_angle_min,knee_angle_mean,knee_angle_std,knee_anuglar_velocity_mean,knee_angular_velocity_std,ankle_angle_max,ankle_angle_min,ankle_angle_mean,ankle_anuglar_velocity_mean,ankle_angular_velocity_std,
13mon_WT,733,2,0,13,'left',2,12,0.47607791,6.082452651,2.189682954,6.082452651,2.953992331,0.68833947,8.320030102,122.8390074,83.78410289,25.25113991,67.74057794,71.24071975,2.47595113,49.27616168,16.91326212,64.6899581,93.63512324,3.15690732,0.51212081,6.981480353,15.8670008,7.732314482,1.91459274,0.67549914,3.798768746,8.633565332,3.079492545,1.61811423,2.956022491,1.74176693,0.60656714,2.841663241,6.458325548,3.531822174,1.10019922,0.57464647,6.332745641,2.566711212,1.34297323,0.37123752,2.654968927,6.637422318,2.516760143,1.72056389,3.242395061,3.213051358,2.87599516,1.19195414,5.912801498,14.78200375,8.201633905,3.58088875,0.75192966,7.28843639,18.22109098,9.837184232,125.3950242,100.2991402,18.16876163,231.8146969,201.9274481,74.36287134,45.69148222,60.86481955,8.470476346,141.59578,105.1152588,64.13414056,66.95987355,56.22824164,38.44049977,90.71584399,44.28132221,64.48266233,14.17013929,220.3098662,202.825537,87.37756789,51.86049046,69.95337103,230.2756059,255.5948282,
13mon_WT,733,3,0,13,'left',2,12,0.67355836,8.849294275,3.185745939,6.92553465,2.956367326,0.50757432,6.672416683,121.2056411,92.08164525,24.19647896,68.5182449,72.68134214,3.345460209,51.09499305,23.11338675,53.48763002,86.9331,2.90832901,0.52914312,7.150551327,16.25125302,6.823693044,1.15904951,0.43201709,3.154780789,7.169956338,3.195428685,0.45454764,1.881581234,0.3688221,0.44237233,1.723198653,3.916360575,1.524190774,1.73086357,0.62602377,8.114338224,3.348759037,1.85594987,0.60801292,3.570344463,8.708157227,3.134540362,1.97943592,3.780843441,4.613979836,3.0249157,1.17946423,6.241513488,15.22320363,7.317128874,3.92773008,0.74486551,8.28578716,20.20923697,10.13323235,129.8787602,98.01463295,17.67755131,277.6398174,190.3039017,88.27579326,48.11254724,60.1723293,10.655883,159.1586399,119.7278834,63.83604632,67.56516349,58.54021011,35.32043425,95.51096113,51.9901341,71.54051708,13.7227877,205.6459029,160.9618868,99.84875532,54.38203737,75.79987162,283.4583788,262.719808,
13mon_WT,733,4,0,13,'left',2,12,0.52208853,10.71958533,3.859050717,8.039688994,2.618724287,0.63133871,6.3049557,115.7288198,84.45100211,18.24747234,68.55457171,74.02837223,3.412556137,53.21242475,21.85975916,51.53252944,88.06900113,3.62677479,0.6178701,6.534856676,25.13406414,15.67808901,2.2211032,0.58859492,2.979623375,11.46008991,9.686591526,2.08187747,4.673536276,2.17209077,0.44901824,2.669835771,10.26859912,4.08289598,1.26870394,0.36889506,9.062412675,3.612774559,1.1968565,0.63558006,1.947392085,8.851782206,3.791953926,1.1993804,1.812329308,3.773736674,1.88330412,1.2003243,3.620023036,16.45465016,6.737587892,2.55578041,0.77376233,4.661850061,21.19022755,13.04315828,115.1868777,89.3972505,12.67174677,369.9485823,277.7514152,86.06791762,50.45529281,64.28630466,9.52877426,244.6202301,199.6964105,62.57647429,66.2956546,65.42268066,39.67811143,92.60042437,59.31855506,74.99525156,10.35800302,285.4914546,98.09961045,100.3954646,62.97828851,79.49026434,295.5204893,237.4512992,
13mon_WT,733,5,0,13,'left',2,12,0.61905658,8.928726001,3.21434136,7.1429808,2.792042362,0.56683993,7.571748546,115.662201,86.64664071,21.20702247,68.4976831,72.33288621,3.026305395,42.76939026,22.25017527,64.53407643,93.084367,2.63309216,0.52222139,6.231457058,18.88320321,11.80275788,1.43926406,0.39768117,2.997521764,9.083399284,4.612357251,1.24048161,4.183121785,1.47500038,0.252033,2.666618347,8.080661658,4.345610086,1.2700429,0.25963545,7.585680956,4.2234932,1.36055088,0.34178996,2.804015795,8.497017561,3.659299249,1.49821901,2.866602855,4.236503844,2.4449172,1.15579483,5.447730924,16.50827553,8.826001508,3.14536619,0.74365984,6.612641247,20.03830681,10.97496893,109.21435,94.54735299,9.324553328,246.7390296,197.5405663,77.94107189,49.39983333,62.20341542,8.067378509,188.8746256,168.3191026,63.27818473,67.09593515,55.84691959,36.68544572,89.47923553,49.71174035,73.60031764,13.29479451,242.7195225,206.4392034,90.51316304,56.97249228,68.00648394,259.2570183,204.7252982,
13mon_WT,733,6,0,13,'left',2,12,0.5332129,7.370494286,2.653377943,6.982573534,2.809550283,0.55579603,6.672667242,120.0437362,85.66500066,22.51281409,66.92218108,70.80740344,2.472372402,44.67875542,23.58588706,66.70635526,96.10951317,3.22003758,0.43240422,6.338105657,21.12701886,13.26374218,1.70132542,0.51965695,2.900652465,9.66884155,6.29295765,1.09549093,3.473940155,1.20917201,0.59860706,1.92770312,6.425677067,2.860360726,0.62105083,0.34251857,5.808623625,2.386086041,0.5781703,0.22777605,2.031763093,5.805037407,2.532040861,0.91074657,2.266153028,4.337632075,2.2848196,1.19814044,5.192975013,14.83707147,10.29145414,3.18409872,0.83683611,6.7675069,19.335734,11.86833134,122.3911193,97.68600414,16.11779117,294.4684818,239.8305291,67.47774921,43.95307122,55.66607634,7.284627879,180.341438,104.7725721,62.04545993,66.84546459,65.13240211,38.03163958,91.10617828,49.08879518,67.4604346,14.44396494,243.0795467,233.488403,99.01373622,53.73489991,74.16293988,317.7386647,295.3642087,
13mon_WT,733,7,0,13,'left',2,12,0.64867556,8.778263968,3.160175028,7.022611174,2.55142571,0.80806517,7.601251721,118.5277576,85.14817066,24.13884728,67.31938168,70.53030535,2.468908516,41.74617907,21.08767525,66.55669288,99.67389749,2.85102594,0.50304004,6.543280104,19.82812153,11.6912791,1.27630401,0.4723115,2.955384924,8.95571189,4.749165785,0.56052744,1.693902472,0.50614309,0.4772253,1.688760688,5.11745663,1.506578477,0.42406989,0.2919662,4.995525078,1.901872172,0.54558849,0.12648058,1.756943575,5.667559919,2.030197469,0.79012871,1.870444898,3.217397685,1.93143701,1.09318921,4.474050746,14.43242176,7.444857976,2.74287843,0.6898316,5.957090392,19.21642062,8.190509145,131.373621,97.56829717,17.73571342,358.1341689,333.9227036,78.56753471,49.26985279,59.67476212,10.4721214,163.3110482,150.9431645,65.63669243,68.00276643,55.80710984,41.65800399,89.16516456,47.09721276,67.69739595,14.14593465,273.4035006,162.8804032,89.77756328,51.42718701,72.29936558,288.3296161,244.6258685,
13mon_WT,733,8,0,13,'left',2,12,0.62393713,8.145707528,2.93245471,6.239265341,3.147386845,0.59906757,8.060703445,115.716997,82.78087617,27.3960189,66.65297612,70.31846489,2.593261399,44.34142529,22.61858828,52.70420889,92.21325453,2.7482683,0.49163517,6.064659961,19.56341923,11.18812912,1.255427,0.55528886,2.642171586,8.523134148,5.136830435,0.50087857,2.162093152,0.53166723,0.41123486,1.254463715,4.046657145,1.729333227,0.34852744,0.39025951,5.194154544,2.503398314,0.44191074,0.25116157,1.923330063,5.495228753,1.87025732,0.80909586,2.296967015,3.312194157,1.98382425,1.12923876,5.095140823,14.55754521,9.215942894,2.92854309,0.76940695,7.302537282,20.86439224,12.71387641,129.7814849,95.69235187,16.70310218,359.6053423,313.5491281,69.84167009,46.10520602,56.23336736,8.669771911,171.4822244,142.1792308,64.11282742,67.21072888,64.15925399,48.16919022,87.81697878,41.44876874,64.49925963,15.88447357,274.0374999,215.6440904,93.45715029,52.24069837,71.51133127,264.1732591,266.055807,
13mon_WT,733,9,0,13,'left',2,12,0.84082651,11.91155167,4.288158601,13.40049563,4.731128385,0.9721812,16.12758959,122.5471607,93.79481846,21.56471719,66.24135008,75.3923971,6.906604475,119.4886802,26.99594174,46.40180272,78.32464784,3.07191634,0.50750454,7.153576581,21.67750479,12.98812895,1.44556046,0.76426094,3.489658404,10.57472244,4.554125556,0.56895221,1.66250652,0.58714843,0.72883857,2.074208974,6.285481739,2.361262129,0.37251091,0.51837897,5.73905004,2.976269261,0.52918148,0.328156,2.019766299,6.120503935,2.80125923,1.05357694,2.501852118,4.862794792,2.41599798,1.24052205,5.250896993,15.91180907,12.30082507,3.45324421,0.80876308,7.169078198,21.72447939,14.98941632,129.1444705,101.9465284,20.72035108,366.718867,367.2402577,74.55943251,43.24153738,53.61824721,9.290928901,187.4728944,173.7867845,62.43546945,67.78298564,68.77751348,53.00261851,90.44466412,44.41202546,60.73357382,14.7159507,253.9911452,269.9199912,98.54019948,47.76545143,71.60815326,388.7188124,369.6857242,
13mon_WT,733,10,0,13,'left',2,12,0.61832523,9.217066066,3.318143784,10.70368963,3.540047958,0.9480797,11.4564508,119.3113963,90.6642238,18.63324632,63.98683501,70.87259814,4.546071862,80.24356969,19.73318882,71.44623639,92.67821643,2.57244349,0.56320837,6.251219359,18.38593929,12.79698308,1.21924567,0.71736007,3.042949894,8.949852629,5.010549876,0.51969862,2.241004549,0.51641488,0.78567588,1.863307013,5.480314745,2.290171004,0.26106643,0.46644497,5.187573803,2.235178204,0.43688393,0.27724647,1.666476606,4.629101683,2.444955855,0.91208505,2.211562758,3.000835243,2.14371347,1.28482381,4.985951777,13.84986605,7.957388789,3.05017138,0.90501153,6.639354074,18.44265021,9.303114381,124.0607394,95.11921649,13.9429335,284.1883945,260.6555049,69.96766376,48.66671815,58.24295142,8.023701593,140.3464877,137.5007708,65.34972375,67.59802486,47.88264888,43.35587806,90.44466412,43.81261028,66.14990946,16.19229373,261.3361159,224.3181176,92.08174912,52.52132645,69.43494423,281.6886625,218.3325443,
13mon_WT,733,1,0,13,'right',2.33,12,0.52895856,3.463040081,3.324518478,7.555723813,2.603788977,0.71981001,6.276572365,102.6908857,62.74894831,28.2988355,73.87349951,81.85170426,4.438655224,89.2472601,24.49729808,30.4219856,67.37827627,2.85014045,0.45044692,5.72347654,16.35279011,7.914886479,1.39583039,0.51930076,2.605548257,7.44442359,2.916005097,1.36621141,2.6355913,1.41872024,0.25775552,2.063227377,5.894935363,3.345496268,1.21213389,0.65321684,8.279239274,3.909806169,1.15044356,0.85657525,2.76007257,9.2002419,3.238698388,1.03676414,2.216904376,3.419138544,1.74344635,1.25805175,4.312666631,14.37555544,6.412733203,2.59597016,0.65894271,5.275231764,17.58410588,9.655952015,122.1607354,91.65993524,16.98922635,337.5841313,340.7725969,82.53010537,64.77492749,73.8192121,4.687667598,141.0188126,103.5673975,79.49031574,82.41203438,64.69952492,39.06104429,114.6992256,63.27520764,83.1370721,15.41393271,301.4782323,198.2638623,103.6834536,55.57618549,78.3904302,361.1964087,347.1350582,
13mon_WT,733,2,0,13,'right',2.33,12,0.54276025,3.198131701,3.230113018,7.511890739,3.289499871,0.84791887,7.510169759,99.89321678,61.88971656,28.51849701,73.79143439,84.43717545,5.855975889,82.3891304,27.62535146,34.31419393,64.28969371,2.91305137,0.35819742,6.441646927,15.71133397,4.307489721,1.73071528,0.34509152,3.277206225,7.993185916,2.556259098,1.39914441,2.769109138,1.17318106,0.21044088,1.875968408,4.575532703,1.895221825,1.78503561,0.29407763,5.823720105,3.287833027,1.83045339,0.41995454,2.636398439,6.759995997,2.847068607,1.84336901,2.789030749,2.784380206,2.78304481,1.17199046,5.383641221,13.80420826,7.523137773,3.59963035,0.628133,6.679234881,17.12624329,10.03384955,133.5111438,98.86659931,21.05322432,304.9745881,256.8060622,87.98567858,65.73376621,77.30937261,6.157918834,113.4842446,87.93983141,80.46363014,84.96530385,58.74739111,65.77979991,104.3299979,57.29662597,76.56703563,14.37506004,221.236632,294.5293885,97.05157425,46.55101166,68.94834336,337.1406042,436.5389653,
13mon_WT,733,3,0,13,'right',2.33,12,0.66433668,2.700844772,3.349047518,6.566759839,2.431196567,0.55949151,6.129154563,99.86492888,69.75600329,26.02116295,74.67723301,84.15353306,4.941578615,78.66101674,27.20904118,42.80125017,74.04761095,3.52868986,0.38652212,7.546105837,19.34898933,8.930001747,1.84405613,0.42940157,3.705760316,9.501949529,5.176033281,1.36069036,3.054623456,0.91773462,0.28773594,1.998417573,5.124147622,2.003920606,0.23369503,0.22270489,4.089544805,1.774528763,0.40503693,0.26111221,2.234429735,5.320070797,1.907127472,0.99397897,2.315311611,2.659797611,2.22191906,1.07616106,5.364110084,12.77169068,8.559246649,3.43013716,0.54354501,7.289072627,17.35493483,11.08094834,123.5993091,88.396618,19.1959547,313.6235313,278.0399275,86.90881597,64.21309173,73.58409719,6.917153015,130.8206083,102.5268769,78.40823522,84.60745398,57.24586257,57.46911342,107.814569,59.67433801,77.85155806,13.46690521,215.3499298,272.2898378,126.4945377,46.42231315,82.9281939,417.0958054,474.7268398,
13mon_WT,733,4,0,13,'right',2.33,12,0.4952631,2.998570231,3.058541636,7.459857649,2.773183943,0.51242465,7.139682477,102.9303338,70.44990807,25.89187434,74.70286142,81.6464501,4.260673957,66.51712326,22.43891222,45.77366379,69.64268145,2.94615829,0.5150347,5.149647893,24.52213283,16.65659398,1.78466201,0.68398828,2.836480767,13.50705127,10.56620688,1.75754488,6.365811499,1.92378473,0.52861547,2.507834636,11.94206969,3.124249692,2.45735931,0.8105514,9.871750207,5.120153482,2.35495424,1.07543349,3.062366815,9.87860263,4.768595087,2.48703003,3.256273438,8.494876426,3.48948097,1.33674094,5.819320476,18.77200154,13.5155537,4.27941275,0.84446892,7.202445437,23.23369496,17.92165468,112.2526637,88.28863728,14.66502536,426.254267,303.5030926,83.60242447,61.95559234,71.34797805,6.824946703,209.4745614,194.5930591,79.75564607,84.75881401,85.24882655,97.52583511,118.2493049,72.49115775,89.64421898,14.58941048,319.6974487,268.5032117,109.6667648,64.13685241,79.08866234,431.538593,387.0203459,
13mon_WT,733,5,0,13,'right',2.33,12,0.61849475,3.897112496,3.429458996,7.621019992,2.542470121,0.47957731,5.95838965,102.1197498,63.42341466,29.14062201,74.21133095,83.22431769,4.621239464,78.21136449,24.05010252,38.90587746,65.04292749,3.0361582,0.50299184,6.799023786,17.43339432,9.002945401,1.90269327,0.8166759,3.932211059,10.08259246,5.080086539,1.55683244,3.863726543,1.55585885,0.64850569,3.051034625,7.823165704,4.344806447,1.65467692,0.76853513,10.18853091,4.579373489,1.5647707,0.96049023,3.415743623,10.35073825,3.584861572,1.60632372,3.597256967,3.785710717,2.31467724,1.02517464,5.2620309,15.94554818,9.212866526,2.97592878,0.63854239,6.568529878,19.90463599,11.52978935,121.726437,91.11503705,16.4303628,267.3239437,238.5769755,88.5950726,62.81277981,72.72796532,8.284983821,116.7560206,100.791223,80.54096802,83.76296939,52.30088386,50.64796003,115.6902037,57.85955147,80.9110399,18.62172525,359.113918,312.5981183,95.86427821,62.61199677,81.34369727,333.3886699,299.2017126,
13mon_WT,733,6,0,13,'right',2.33,12,0.6695292,2.471463808,2.496178446,5.805066153,2.327933808,0.81202673,7.150964487,97.52282173,66.38605235,25.08987329,74.73236731,85.21282318,5.485837577,85.78913232,25.41188387,47.92002664,70.55022238,2.62549579,0.42823644,5.876448459,19.58816153,8.187259267,0.94366908,0.43626845,2.182438483,7.274794945,4.649691645,0.56787348,2.177423241,0.60233593,0.33912969,1.401874204,4.672914012,2.552364319,1.0195036,0.32625246,6.460897029,2.351667668,1.10113144,0.46797228,2.054381042,7.084072558,2.347075841,1.3005867,2.281530909,4.157487156,2.22898198,1.11733594,4.618953265,15.92742505,8.087508109,2.96152496,0.70377096,5.709540571,19.68807094,11.77985165,131.0870627,95.3746058,22.25615316,476.5228872,296.9553244,87.35503956,58.44689179,71.99625884,7.769187206,185.3658515,119.4839455,80.25135496,83.38114257,44.26317372,38.93922037,111.1687246,64.95428738,83.42719076,14.99440348,301.0561003,265.5128292,100.9468659,59.40725479,79.13883207,401.2535028,374.5490156,
13mon_WT,733,7,0,13,'right',2.33,12,0.61061072,2.746365878,2.69143856,6.564484293,1.856401983,0.51542336,7.019823935,102.0318315,62.16523099,29.1186009,74.10337072,81.46346145,4.756795189,74.16871511,24.03952423,39.99436528,69.86503534,2.81102675,0.43498571,6.548895954,19.26145869,8.834911914,1.14913857,0.45898754,2.852051939,8.388388056,5.31466804,0.56773126,2.802911513,0.41692567,0.39524221,1.556589521,4.578204472,2.038845836,0.51197719,0.23268747,6.034282814,2.297294647,0.66220999,0.40497517,2.483847586,7.762023705,2.371827514,1.16203928,2.660139734,3.997197035,2.27864361,1.18106589,5.089205246,15.90376639,9.115992766,3.04153347,0.62749985,6.27768517,19.61776616,11.81964085,116.218783,87.21079965,16.331017,350.0443416,244.0482639,80.77633263,55.66190343,66.40121421,6.283340243,153.6399891,84.78041298,82.07360113,83.77374187,43.70773981,36.54935923,110.2874817,65.18253086,86.10813213,15.07720707,292.185119,225.346521,99.04416335,63.95913843,80.76282507,335.9789568,302.967169,
13mon_WT,733,8,0,13,'right',2.33,12,0.56852222,3.543324565,3.401591582,7.237428899,2.646526916,0.5806011,6.140391661,100.7491626,65.67704963,29.28680095,73.88536455,84.60220273,5.810426797,92.31594057,26.31240237,38.00341123,66.15296508,2.50655562,0.3704118,5.354029331,17.27106236,8.460537039,0.81618643,0.31006753,2.053644923,6.62466104,4.757783806,0.37902248,3.719067816,0.324574,0.20229554,1.151285918,3.713825542,1.404423675,0.47632361,0.28887511,4.916054905,1.776710981,0.63233042,0.41172958,2.111388738,6.598089806,2.259898336,1.09029913,2.531681406,3.698003672,2.32990217,1.18086836,5.23150996,16.34846862,8.747298046,2.98798609,0.6715224,6.105152868,19.07860271,10.62440225,130.7725732,95.17166702,20.03241843,426.1088853,301.7367923,81.46900785,61.31346015,70.22279716,6.947281362,148.9526197,152.0343415,79.72155878,82.52537953,49.28580057,52.38390691,111.6217314,65.27808689,82.68553131,14.12864728,268.983493,264.3008587,90.84941128,59.32875371,70.70781367,328.5911258,268.799229,
13mon_WT,733,9,0,13,'right',2.33,12,0.49919855,4.131145609,3.428850855,14.9080472,4.140488552,0.56903809,14.57474127,96.60509347,58.9659621,28.1107596,72.42893412,83.69128244,6.494291755,117.7049771,22.9396247,24.94159484,64.16668144,2.36533141,0.36148031,5.685518031,16.24433723,6.238484043,0.86761045,0.27286244,2.224607823,6.356022351,3.459448032,0.41305876,2.169753352,0.22178268,0.26161671,1.404779349,4.013655283,2.37918365,0.67102718,0.22542524,6.092079357,2.39862009,0.81514121,0.34260822,2.679086563,7.654533038,1.915041533,1.25226355,2.841096019,3.918470156,2.32886696,1.13065186,5.637195412,16.10627261,7.286306084,2.97766352,0.66828136,6.671019084,19.06005453,9.007407194,134.4644057,95.0486734,18.66741846,379.8873773,309.0345409,83.82875226,61.42017366,71.24034171,7.945412683,116.2042444,94.81333517,79.04538491,82.7869263,44.15229597,35.64267683,111.1734771,61.06884911,86.32375056,16.45176531,306.5151907,229.5361634,87.41190111,58.46590061,71.30096516,326.650435,235.548232,
13mon_WT,733,10,0,13,'right',2.33,12,0.40172673,3.928021629,3.417378818,10.6793088,2.900687429,0.91837174,12.46386284,99.45834159,59.80453916,31.7340706,74.37210225,89.4967252,8.696464497,200.3119691,25.73783989,31.88285731,58.96827515,3.11304587,0.45881206,6.510144375,18.08373437,6.731744958,1.28583097,0.6707102,3.016113836,8.378093989,4.729732663,0.7178334,2.163960987,0.37903833,0.68476916,1.553613419,4.315592831,2.454469033,0.53126002,0.3293674,4.694555986,2.376477677,0.62278414,0.33852601,2.098833412,6.558854413,2.495606664,1.02722502,2.358334003,2.807091677,1.98901796,1.0914081,4.861765044,15.19301576,7.062167593,2.69631338,0.72297892,5.897879582,18.4308737,8.510653437,126.7136523,92.98360315,20.64362248,327.3927512,248.5035751,82.48803755,57.33098028,71.54305209,7.527036726,135.0711277,106.1138383,79.34345427,82.99852345,60.2231803,69.69295099,115.0968638,68.04392665,87.40175938,13.88531843,263.7052881,225.8585131,99.76399123,63.90703249,79.43669153,312.7166596,309.0716234,
13mon_J20,735,1,20,13,'left',7,9,0.44463849,2.116337967,2.031684448,5.491039049,0.41547155,0.81427991,8.972160948,73.87657938,48.20219376,20.65759943,61.75975675,67.72237578,3.165671468,79.82873407,16.44026502,51.05291236,80.77498536,2.47860813,2.47860813,2.47860813,2.47860813,2.47860813,2.47860813,2.47860813,2.47860813,2.47860813,2.47860813,2.47860813,2.47860813,2.47860813,2.47860813,2.47860813,2.47860813,2.47860813,2.47860813,2.47860813,2.47860813,2.47860813,2.47860813,2.47860813,2.47860813,2.47860813,2.47860813,2.47860813,2.47860813,2.47860813,2.47860813,2.47860813,2.47860813,2.47860813,2.47860813,2.47860813,2.47860813,2.47860813,2.47860813,2.47860813,2.47860813,2.47860813,2.47860813,2.47860813,2.47860813,2.47860813,2.47860813,2.47860813,2.47860813,2.47860813,2.47860813,2.47860813,2.47860813,2.47860813,2.47860813,2.47860813,2.47860813,2.47860813,2.47860813,2.47860813,2.47860813,2.47860813,2.47860813,2.47860813,2.47860813,2.47860813,
13mon_J20,735,2,20,13,'left',7,9,0.4042772,3.501036519,3.536046884,9.305386538,0.78964901,0.58695722,7.681879646,69.54799158,41.71030985,19.12368019,63.04298622,69.89295362,3.862752732,73.2650139,21.97271791,28.04254372,69.67353398,3.26596099,3.26596099,3.26596099,3.26596099,3.26596099,3.26596099,3.26596099,3.26596099,3.26596099,3.26596099,3.26596099,3.26596099,3.26596099,3.26596099,3.26596099,3.26596099,3.26596099,3.26596099,3.26596099,3.26596099,3.26596099,3.26596099,3.26596099,3.26596099,3.26596099,3.26596099,3.26596099,3.26596099,3.26596099,3.26596099,3.26596099,3.26596099,3.26596099,3.26596099,3.26596099,3.26596099,3.26596099,3.26596099,3.26596099,3.26596099,3.26596099,3.26596099,3.26596099,3.26596099,3.26596099,3.26596099,3.26596099,3.26596099,3.26596099,3.26596099,3.26596099,3.26596099,3.26596099,3.26596099,3.26596099,3.26596099,3.26596099,3.26596099,3.26596099,3.26596099,3.26596099,3.26596099,3.26596099,3.26596099,3.26596099,
